"kelime","anlam"
"ihtiyat","önlem alma, tedbirli hareket etme"
"muhabere","haberleşme"
"itimaden","güvenerek"
"nakil","aktarma"
"alâka","ilgi, irtibat"
"bilâkis","aksine, tersine"
"ekser","çoğunluk"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"has kardeş","özel kardeş; Üstadın çok değer verdiği, ilk saftaki talebelerinden biri"
"hakikî","asıl, gerçek"
"vâris","mirasçı"
"mesrur","mutlu, sevinçli"
"minnettar olmak","şükran duymak"
"ezcümle","meselâ, örneğin"
"mümtaz","seçkin, üstün"
"hâsiyet","özellik"
"elîm","acı ve sıkıntı veren"
"malûm","bilinen, belli"
"tebrikname","kutlama yazısı"
"takdir","beğeniyi dile getiren ifade"
"tahsin","beğenme, bir şeyin güzelliğini ilân etme"
"takdirat","takdirler"
"müferrah","ferahlamış, huzurlu"
"irtibat","bağ, ilişki"
"vuku bulmak","meydana gelmek"
"teşvik","isteklendirme"
"izale etme","giderme"
"havali","civar, çevre, bölge"
"sadakat","bağlılık"
"irtibat","bağ, ilişki"
"hususî","özel"
"nisbet","oran"
"şakirt","talebe, öğrenci"
"Medrese-i Nuriye","Risale-i Nur’un okunduğu yer"
"alâkadar","alâkalı, ilgili"
"teyid","destekleme, kuvvetlendirme"
"vâris","mirasçı"
"mezkûr","adı geçen"
"ruh u can","ruh ve can, büyük bir istekle"
"mânevî","mânâya ait"
"mâsum","günahsız, suçsuz; çocuk"
"tâife","grup; topluluk"
"ümmî","okuma yazma bilmeyen"
"hemşire","kız kardeş"
"selâmet","esenlik, güven"
"saadet","mutluluk"
"hatm-i mekal","sözü bitirmek, söze son vermek"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"merhum","rahmete kavuşmuş, vefat etmiş"
"şehid","Allah yolunda canını feda eden Müslüman"
"Sikke-i Tasdîk-i Gaybî","Risale-i Nur’da yer alan bir eser"
"mecmua","belli bir konuda yazılan yazıların bir araya toplanmasından oluşan kitapçcık"
"münasip","uygun"
"lâhika","ek, ilâve; Yirmi Yedinci Mektup"
"bilhassa","özellikle"
"Emirdağı","Emirdağı Lâhîkası; Risale-i Nur’da Yirmi Yedinci Mektup içinde yer alan bir eser"
"keramet","Allah’ın bir ikramı olarak görünen olağanüstü hâl ve fiil"
"zelzele","deprem, sarsıntı"
"bahis","konu"
"Sikke","Sikke-i Tasdik-i Gaybî mecmuası"
"âhir","en son"
"münasebet","bağlantı, ilişki"
"bârekâllah","tebrikler; Allah hayırlı ve mübarek kılsın"
"bahadır","kahraman, cesur, yiğit"
"şakirt","öğrenci, talebe"
"sadakat","bağlılık"
"hüsn-ü zan","güzel düşünce"
"edîbane","edebiyatçı gibi"
"şahs-ı mânevî","tüzel kişilik; mânevî şahıs, belli bir ideal ve gaye etrafında bir araya gelen topluluğun oluşturduğu mânevî şahsiyet, ortak kimlik"
"Medrese-i Nuriye","Risale-i Nur’un okunduğu yer"
"alâkadar","alâkalı, ilgili"
"teyid","destekleme, kuvvetlendirme"
"vâris","mirasçı"
"mezkûr","adı geçen"
"ruh u can","ruh ve can, büyük bir istekle"
"mânevî","mânâya ait"
"mâsum","günahsız, suçsuz; çocuk"
"tâife","grup; topluluk"
"ümmî","okuma yazma bilmeyen"
"hemşire","kız kardeş"
"selâmet","esenlik, güven"
"saadet","mutluluk"
"hatm-i mekal","sözü bitirmek, söze son vermek"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"merhum","rahmete kavuşmuş, vefat etmiş"
"şehid","Allah yolunda canını feda eden Müslüman"
"Sikke-i Tasdîk-i Gaybî","Risale-i Nur’da yer alan bir eser"
"mecmua","belli bir konuda yazılan yazıların bir araya toplanmasından oluşan kitapçcık"
"münasip","uygun"
"lâhika","ek, ilâve; Yirmi Yedinci Mektup"
"bilhassa","özellikle"
"Emirdağı","Emirdağı Lâhîkası; Risale-i Nur’da Yirmi Yedinci Mektup içinde yer alan bir eser"
"keramet","Allah’ın bir ikramı olarak görünen olağanüstü hâl ve fiil"
"zelzele","deprem, sarsıntı"
"bahis","konu"
"Sikke","Sikke-i Tasdik-i Gaybî mecmuası"
"âhir","en son"
"münasebet","bağlantı, ilişki"
"bârekâllah","tebrikler; Allah hayırlı ve mübarek kılsın"
"bahadır","kahraman, cesur, yiğit"
"şakirt","öğrenci, talebe"
"sadakat","bağlılık"
"hüsn-ü zan","güzel düşünce"
"edîbane","edebiyatçı gibi"
"şahs-ı mânevî","tüzel kişilik; mânevî şahıs, belli bir ideal ve gaye etrafında bir araya gelen topluluğun oluşturduğu mânevî şahsiyet, ortak kimlik"
"makam","derece"
"hüsn-ü zan","güzel düşünce"
"muhterem","hürmete lâyık, saygıdeğer"
"beyan","açıklama, anlatım"
"ibrişim","bükülmüş ipek, ipekten yapılmış iplik"
"kâinat","evren, yaratılan her şey"
"mevcudat","var edilenler, varlıklar"
"tesbihat","Allah’ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"âhize","alıcı"
"nâkil","ileten, verici"
"mücehhez","donatılmış"
"radyo-yu Kur'âniye","Kur’ân radyosu, Kur’ân’ın sesi, yayını"
"intizamkârane","düzgün bir şekilde"
"îcazkârâne","az sözle çok mânâlar anlatarak, vecîz bir şekilde (bk. v-c-z)"
"bast etme","döşeme, yayma, serme"
"meşrep","hareket tarzı, metot"
"iktidar","güç, kudret"
"âlem-i gayb","gayb âlemi, görünmeyen âlem"
"âlem-i şehadet","yaşadığımız, görünen âlem"
"ruhaniyat","ruhanî olan varlıklar, maddî yapısı olmayan varlıklar"
"âlem","dünya, evren"
"cereyan etme","meydana gelme"
"hâdisat","hâdiseler, olaylar"
"mü'min","Allah’a inanan"
"hedâyâ-yı hidâyet","doğru yola ulaştırıcı hediyeler, ihsanlar"
"kevneyn-i saadet","iki dünya saadeti; dünya ve âhiret mutluluğu"
"mazhar-ı şefaat","şefaate nail olma, erişme"
"feyz-i Rahmân","kullarına karşı çok merhametli olan ve rahmet eserleri bütün varlık âlemini kuşatan Allah’ın lûtfu, ihsanı"
"feyiz","bolluk, bereket, lûtuf"
"âb-ı hayat","hayat suyu"
"ayn-ı rahmet","rahmetin ta kendisi"
"mahz-ı hakikat","gerçeğin ta kendisi"
"gülzar-ı gülistan","gül bahçesi"
"lütf-ü Yezdan","Cenâb-ı Hakkın lütfu, ihsanı"
"kemâl-i iman","tam ve mükemmel bir iman"
"tefsir-i Kur'ân","Kur’ân tefsiri; Kur’ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"bereket-i ihsan","ilâhî ihsanın bereketi"
"kâfir","Allah’ı veya Allah’ın kesin olarak bildirdiği şeylerden birini inkâr eden kimse"
"hazân","güz, sonbahar"
"münkir","inanmayan, inkar eden"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"kenz-i mahfî","gizli hazine"
"sandukça-i cevher","mücevher kutusu"
"menba-ı envar","nur, ışık kaynağı"
"hakaik-i Kur'ân","Kur’ân’ın hakikatleri, esasları"
"mirâc-ı iman","iman merdiveni"
"hadis","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"sertac-ı evliya","velîlerin baş tacı"
"sultanü'l-eser","eserler sultanı"
"zübdetü'l-meâni","mânâların özü"
"atâyâ-yı İlâhî","Allah’ın bağış ve ihsanları"
"hedâyâ-yı Sübhânî","her türlü kusur ve noksandan uzak olan Allah’ın hediyeleri"
"feyyaz-ı Rahmânî","kullarına karşı çok merhametli olan ve rahmet eserleri bütün varlık âlemini kuşatan Allah’ın feyiz, bereket ve ihsanı"
"bahr-i hakaik","gerçekler denizi"
"sırr-ı dekaik","inceliklerin sırrı; Kur’ân ve imanın ince hakikatlerinin sırrı"
"kenzü'l-maarif","bilgi hazinesi"
"bahrü'l-mekârim","kerem ve iyilikler deryası"
"şifahane-i hikmet","hikmet şifahanesi"
"mâ-i zemzem","zemzem suyu"
"maişet-i hakikat","hakikat gıdası"
"rih-ı reyhan","hoş ve güzel kokulu rüzgâr"
"misk-i anber","güzel koku"
"mev'id-i Ahmedî","Peygamber Efendimizin (a.s.m.) geleceğini müjdelediği haber"
"müjde-i Haydarî","Hz. Ali’nin müjdesi"
"beşaret ve teavün-ü Gavsî","Abdülkadir Geylanî’nin (k.s.) mânen yardımı ve müjdesi"
"tavsiye-i Gazalî","İmam-ı Gazalî’nin (k.s.) tavsiyesi"
"ihbar-ı Fârukî","hicri ikinci bin yılın müceddidi İmam-ı Rabbânî Ahmed el-Fârukî es-Sirhindî’nin (k.s.) bildirdiği, haber verdiği kişi"
"şems-i Kur'ân-ı Mucizü'l-Beyan","açıklamalarıyla mu’cize olan, benzerini yapmakta akılları âciz bırakan Kur’ân güneşi"
"elvan-ı seb'a","yedi renk"
"menşur-u hakikat","hakikatlerin neşredilmesi, ilân edilmesi"
"tecellî","yansıma"
"kitab-ı şeriat","kanun kitabı"
"kitab-ı dua","dua kitabı"
"kitab-ı hikmet","hikmet kitabı; her şeyin belirli fayda ve gayelere yönelik olarak tam yerli yerinde olduğunu bildiren kitap"
"kitab-ı ubudiyet","ubudiyet, kulluk kitabı"
"kitab-ı emir ü dâvet","emir ve dâvet kitabı"
"kitab-ı zikir","zikir kitabı"
"kitab-ı fikir","fikir kitabı"
"kitab-ı hakikat","hakikat kitabı"
"kitab-ı tasavvuf","tasavvuf kitabı"
"kitab-ı mantık","mantık kitabı"
"kitab-ı ilm-i kelâm","kelâm ilmi kitabı"
"kitab-ı ilm-i ilâhiyat","dini ilimler kitabı"
"kitab-ı teşvik-i san'at","san’ata teşvik eden, şevklendiren kitap"
"kitab-ı belâğat","maksada ve hâle uygun söz söyleme kitabı"
"kitab-ı isbat-ı vahdaniyet","Allah’ın birliğini, ortağının ve benzerinin olmayışının ispat eden kitap"
"muarız","karşıt, muhalif"
"kitab-ı ilzam ve iskât","karşısındakini delillerle mağlup edip susturan kitap"
"sema","gök"
"sema-yı mâneviye","mânevî sema, gök"
"zahiren","dış görünüş itibariyle"
"perde-i esbab","sebepler perdesi"
"kamer","ay"
"kevkeb-i münîr","parlak, aydınlatıcı gezegen, yıldız"
"kâinat","evren, yaratılmış herşey"
"tenevvür","nurlanma, aydınlanma"
"tezeyyün","süslenme, güzelleşme"
"neşvünema","büyüyüp gelişme"
"Kur’ân-ı Mucizü'l-Beyan","açıklamalarıyla akılları, benzerini yapmaktan âciz bırakan Kur’ân-ı Kerim"
"şuâ","ışın; bir ışık kaynağından çıkan ışık telleri"
"âlem","dünya"
"âdem","insan, insanlık"
"kâmil","olgun, mükemmel"
"kulûb","kalbler, gönüller"
"neş'e-i iman","iman sevinci"
"ukul","akıllar, zihinler"
"yakîn","kesin ve doğru bilgi"
"itminan","tatmin, emniyet, güven içinde olma"
"efkâr","fikirler"
"inkişaf-ı iman","imanın gelişmesi, açığa çıkması"
"nüfus","nefisler; insandaki lezzetlerin kaynağı olan duygu"
"teslim-i rıza ve can","kendi rızasıyla ve canıyla teslim olma"
"sema-yı mâneviye","mânevî gökler"
"zahiren","dış görünüş itibariyle"
"bihasbilhikmet","hikmetin gereği, hikmete binaen"
"âfâkî","ufka ait, kişinin kendi dışında"
"celâl","azamet, haşmet"
"sehab","bulut"
"bârân-ı feyz-i rahmet","ilâhî rahmet, feyz ve bereket yağmuru"
"takattur","damlama"
"müstaid","hazır, müsait"
"habbe","dane, tohum"
"muztarip","ıstıraplı, sıkıntılı"
"kışır","kabuk"
"vaziyet","durum, hâl"
"imtihan-ı Rabbânî","herşeyi terbiye edip idaresi altında bulunduran Allah’ın imtihanı"
"inkişaf-ı feyezanî","ilâhi lütuf, bolluk ve bereketin ortaya çıkması, görünmesi"
"rahmet-i nuranî","nurlu rahmet"
"iştiyak","büyük arzu, istek"
"neş'e-i inkişaf","gelişme sevinci"
"meyvedar","meyveli, verimli"
"suret","biçim, şekil"
"mazhar","ayna olma, nâil olma"
"mevsim-i şita","kış mevsimi"
"inşâallahu teâlâ","yüce Allah’ın izniyle"
"nihayet","son"
"feyiz","bereket, bolluk"
"fasl-ı nev bahar","ilkbahar mevsimi"
"taht-ı tasarruf","tasarrufu, iradesi altında"
"kavl-i şerif","şerefli söz; Cenâb-ı Hakkın şerefli sözü olan âyet"
"îma","dolaylı, kapalı bir şekilde ifade etme"
"işârat","işaretler, belirtiler"
"sadme","darbe, yıkıcı müdahaleler"
"imam","rehber, önder, kılavuz"
"hâlis","saf, katıksız"
"kesb-i imtiyaz","üstünlük, ayrıcalık kazanmak"
"işaret-i Kur'âniye","Kur’ân’ın işareti"
"bilumum","bütün"
"arz","sunma"
"hürmet","saygı"
"mübarek","bereketli, hayırlı"
"tes’id","tebrik etme, kutlama"
"veraset-i Muhammediye","Hz. Muhammed’in (a.s.m.) varisliği; Peygamberimizin iman ve Kur’ân hakikatlerini tebliğ vazifesine varis olma"
"makam","derece, yer"
"zat-ı âli-kadr","kıymetli, yüce şahsiyet, kişi"
"havali","civar, bölge"
"fıkra","bölüm; kısa yazı"
"âhir","son"
"şakird","talebe, öğrenci"
"hitap","konuşma, seslenme"
"mazhar-ı esmâ u sıfât-ı Bediüzzaman","Allah’ın isim ve sıfatlarına mazhar olan Bediüzzaman"
"mev'ûd-ü risalet","Peygamber Efendimizin (a.s.m.) vaadi"
"fazl-ı ihsan","ilâhi ihsan ve lütuf"
"kenz-i mahfî","gizli hazine"
"muhit-i mekteb-i irfan","bir okyanusu andıran irfan okulu"
"havâ-i zulmet","karanlık hava"
"işrâk eden","doğan"
"şems-i tâbân","parlayan güneş"
"mişkât-ı misbah","ışık veren lâmba, kandil"
"menşur-u hakikat-ı Kur'ân","Kur’ân hakikatlerinden ortaya çıkan"
"mevsim-i âsâr","“eserlerin mevsimi” mânâsında, Kur’ân hakkında yazılan eserler mevsime benzetilmiştir"
"yektâ","tek, benzersiz"
"gülistan","gül bahçesi"
"irşâd-ı feth-i keşif","keşif ve fetih yolunu gösterme, keşfe başlarken rehberlik etme"
"serencam-ı hidâyet","hidâyet macerası, hakikat yolunda karşılaşılan durumlar"
"sefine-i necat","kurtuluş gemisi"
"sırr-ı menzil","yeri bilinmeyen"
"vusul","ulaşma, erişme, kavuşma"
"kesb-i imtiyaz","üstünlük, ayrıcalık kazanmak"
"işaret-i Kur'âniye","Kur’ân’ın işareti"
"bilumum","bütün"
"arz","sunma"
"hürmet","saygı"
"mübarek","bereketli, hayırlı"
"tes’id","tebrik etme, kutlama"
"veraset-i Muhammediye","Hz. Muhammed’in (a.s.m.) varisliği; Peygamberimizin iman ve Kur’ân hakikatlerini tebliğ vazifesine varis olma"
"makam","derece, yer"
"zat-ı âli-kadr","kıymetli, yüce şahsiyet, kişi"
"havali","civar, bölge"
"fıkra","bölüm; kısa yazı"
"âhir","son"
"şakird","talebe, öğrenci"
"hitap","konuşma, seslenme"
"mazhar-ı esmâ u sıfât-ı Bediüzzaman","Allah’ın isim ve sıfatlarına mazhar olan Bediüzzaman"
"mev'ûd-ü risalet","Peygamber Efendimizin (a.s.m.) vaadi"
"fazl-ı ihsan","ilâhi ihsan ve lütuf"
"kenz-i mahfî","gizli hazine"
"muhit-i mekteb-i irfan","bir okyanusu andıran irfan okulu"
"havâ-i zulmet","karanlık hava"
"işrâk eden","doğan"
"şems-i tâbân","parlayan güneş"
"mişkât-ı misbah","ışık veren lâmba, kandil"
"menşur-u hakikat-ı Kur'ân","Kur’ân hakikatlerinden ortaya çıkan"
"mevsim-i âsâr","“eserlerin mevsimi” mânâsında, Kur’ân hakkında yazılan eserler mevsime benzetilmiştir"
"yektâ","tek, benzersiz"
"gülistan","gül bahçesi"
"irşâd-ı feth-i keşif","keşif ve fetih yolunu gösterme, keşfe başlarken rehberlik etme"
"serencam-ı hidâyet","hidâyet macerası, hakikat yolunda karşılaşılan durumlar"
"sefine-i necat","kurtuluş gemisi"
"sırr-ı menzil","yeri bilinmeyen"
"vusul","ulaşma, erişme, kavuşma"
"leyle-i zulmet-i cehil","cehaletin karanlık gecesi"
"nur-u çırâğ-ı Yezdan","Cenâb-ı Hakkın nurunun çırası, Allah’ın nuruyla tutuşmuş, aydınlatan bir çıra"
"gamgîn","gamlı, kederli"
"bahçet-i ferah","ferahlık, huzur veren bahçe"
"feza-yı şâdüman","sevinç ve neşe veren bir atmosfer, saha"
"şems-i Kur'ân","Kur’ân güneşi"
"akseden","yansıyan"
"nur-u irfan","ilim, irfan ışığı"
"sultanü'l-eser","eserler sultanı"
"zübdetü'l-meânî-i tefsir-i Furkan","Kur’ân’ın mânâ itibariyle açıklamasını yapan tefsirlerin özü"
"şeref-i Ehl-i Beyt","Ehl-i Beytin şerefi"
"teşci-i Gavs-ı Âzam","Abdülkadir Geylanî’nin (k.s.) teşviki"
"etba-i Ehl-i Sünnet","Ehl-i Sünnete tabi olanlar, uyanlar"
"iklim-i mârifet","mârifet, ilim iklimi"
"mâden-i mârifet","bilgi kaynağı"
"ibraz-ı şefkat","şefkatin gösterilmesi"
"ümmü'l-enâm","mahlûkatın anası, halkın sığınağı"
"cism-i velâyet","velîlik bedeni, cismi"
"evliyâ","veliler, Allah’ın sevgili kulları"
"ruh-u fezâ-yı cân","gönül âleminin ruhu"
"kevkeb-i muhakkıkîn","muhakkik âlimler yıldızı"
"atâ-yı Sübhan","her türlü eksiklik ve noksanlıktan sonsuz derece uzak olan Allah’ın lütfu, ihsanı"
"vahdet-i mevcud","bütün varlıkların bir elden tedbir ve idare edilmesi ve sahiplerinin bir olması"
"râh","yol"
"sema","gök, yücelik"
"kehkeşan","samanyolu"
"ilm ü mârifet bahri","mârifet ve ilim denizi"
"dürr-i yektâ-yı mercan","eşsiz mercan incisi"
"İlm ü hakikat","ilim ve hakikat"
"şûledar","alevli, ışıklı"
"mâhitab-ı âhirzaman","âhirzamanın mehtabı"
"müstağrak-ı envar-ı safâ","safâ verici nura garkolmuş, safâ veren nurlara batmış"
"teslîm-i rızâ","kendi rızasıyla teslim olma"
"nezâhet-i istiğna","Cenâb-ı Haktan başkasına ihtiyacını arz etmemekten gelen temizlik, paklık"
"iz'an","şüphesiz, kesin şekilde inanma"
"hakikat-i kıble-i iman","iman hakikatlerinin toplandığı yer"
"gaflet","duyarsızlık, sorumsuzluk; âhiretten ve Allah’ın emir ve yasaklarından habersiz davranma"
"hevesat","hevesler, gelip geçici arzu ve istekler"
"mesut","mutlu"
"Hak","her şeyi hakkıyla yaratan, varlığı hak olan ve her hakkın sahibi olan Allah"
"nakd-i ömr","ömür sermayesi, hayat sermayesi"
"uhrâ","âhiret"
"ihtişam","haşmetlilik; göz alıcı güzellik"
"hâdim","hizmetçi"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"âsâyiş","bir yerin düzen ve güvenlik içinde bulunması, güvenlik"
"erkân","reisler, ileri gelenler"
"iğfal","gaflete düşürerek kandırma, aldatma"
"müsbet","olumlu"
"tedâfüî","müdafaa, koruma ile ilgili"
"vaziyet","durum, hâl"
"akîm","neticesiz, sonuçsuz"
"bilâkis","aksine, tersine"
"huruf","harfler"
"tab etmek","basmak"
"ihtiyar","dileme, istek, irade"
"hâdise","vakıa, olay"
"hikmet","gaye, fayda, sebep, sır"
"mânevî","mânâya ait"
"halâskâr","kurtarıcı"
"belâ","büyük sıkıntı"
"def etmek","gidermek, uzaklaştırmak"
"matbuat","basın, medya"
"âlem","dünya"
"tezahür","ortaya çıkma"
"mağlûp etme","galip ve üstün gelme, yenme"
"şimal","kuzey"
"cereyan","akım, hareket"
"istilâ","işgal, kaplama"
"sedd-i Kur'ânî","Kur’ân’ın yıkılmaz seddi, kalesi"
"âlem-i İslâm","İslâm dünyası"
"mübarek","bereketli, hayırlı"
"ittiham","suçlama"
"izale etmek","gidermek"
"lisan","dil"
"ihtar","hatırlatma, ikaz"
"istilâkârâne","istilâ ederek, yayılarak"
"eser-i tefsîr","tefsîr eseri; Kur’ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"semavî","ilâhî, vahiyle gelmiş"
"hakikat","doğru ve gerçek"
"emr-i hak","Allah’ın emri"
"mâruz","bir şeyin tesirine uğrama"
"cihan","dünya"
"muztarip","ızdıraplı, sıkıntılı"
"âlem","dünya, kâinat"
"buhran","bunalım"
"zulmet","karanlık"
"selâmet","esenlik, güven"
"ehl-i iman","Allah’a ve Allah’tan gelen her şeye inanan kimseler, mü’minler"
"mâsum","günahsız, suçsuz; çocuk"
"mazlum","zulme uğramış"
"dûr","uzak"
"kudret eli","güç ve iktidarı bütün varlığı kuşatan Allah’ın yardımı"
"hâmi","koruyucu"
"hayret-fezâ","hayret veren, şaşırtan"
"hüküm","karar"
"muannid","inatçı, inanmamakta direnen"
"hüküm","karar"
"mağrur","gururlu"
"feylesof","filozof, felsefe ile uğraşan"
"meftun","düşkün, tutkun"
"sertac","baş tacı"
"derman","şifa; kurtuluş sebebi"
"münkir","inkar eden, inanmayan"
"şirk","Allah’a ortak koşma"
"hedim","yıkan, ortadan kaldıran"
"zındık","dinsiz"
"hâlet","durum, hâl"
"fâniler","ölümlü insanlar"
"zâil","geçip gidici, yok olucu"
"âciz","güçsüz"
"medet","yardım"
"âlem","dünya"
"fâni","ölümlü"
"gaflet","duyarsızlık, sorumsuzluk; âhiretten ve Allah’ın emir ve yasaklarından habersiz davranma"
"hevesat","hevesler, gelip geçici arzu ve istekler"
"mesut","mutlu"
