"kelime","anlam"
"müntehap","seçilmiş, seçkin"
"müsâvi","eşit, denk"
"nazarında","gözünde, bakışında (bk. n-ẓ-r)"
"nev-i beşer","insanlık"
"nevi","tür"
"niyaz","dua, yakarış"
"Rahmân-ı Rahîm","sonsuz rahmet, şefkat ve merhameti herşeyi kuşatan ve her bir varlığa hususî şefkat ve merhameti olan Allah (bk. r-ḥ-m)"
"rahmet","merhamet, ihsan, acıma, esirgeme (bk. r-ḥ-m)"
"ru-yi zemin","yeryüzü"
"sair","diğer, başka"
"sırr-ı hikmet-i ezeliye","Allah’ın herşeyi bir gaye ve faydaya yönelik olarak yapmasındaki sır (bk. ḥ-k-m; e-z-l)"
"sulh-u umumi","genel barış, dünya barışı (bk. ṣ-l-ḥ)"
"takarrur etme","gerçekleşme, karar kılma"
"temin etme","sağlama (bk. e-m-n)"
"terakkiyat","ilerlemeler, gelişmeler; teknolojide ve medeniyette meydana gelen gelişmeler"
"vaziyet","durum, hâl"
"vücut","varlık, var olma (bk. v-c-d)"
"zakkum şerleri","zakkuma benzeyen şerler, kötülükler (zakkum, tadı çok acı olan bir Cehennem ağacıdır.)"
"zâlimâne","zâlim bir şekilde, zâlimce (bk. ẓ-l-m)"
"zarurî","zorunlu, gerekli"
"zemin","yer, dünya"
"zîr ü zeber etmek","alt üst etmek"
"âciz","güçsüz (bk. a-c-z)"
"âlem-i İslâm","İslâm âlemi (bk. a-l-m; s-l-m)"
"ecnebî","yabancı (Avrupalı)"
"fütur","usanç, gevşeklik"
"garp","batı"
"hadis","Peygamberimize ait söz (bk. ḥ-d-s)"
"hakikat","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hasretme","bir mesele üzerine yoğunlaşma"
"hizmet-i İslâmiye","İslâm dinine hizmet (bk. s-l-m)"
"hizmetkâr","hizmetçi"
"hususan","bilhassa, özellikle"
"inşaallah","Allah’ın izniyle"
"istilâ etme","kaplama, hâkim olma (bk. v-l-y)"
"kemâlât","güzel ve örnek özellikler (bk. k-m-l)"
"kısas","bir suç işleyenin kanun tarafından aynı şekilde cezalandırılması, suçlunun işlediği cinayetin misli bir cezaya çarptırılması"
"kuvve-i mâneviye","mânevî güç, moral (bk. a-n-y)"
"kuvve-i mâneviye-i harika","olağanüstü mânevî güç (bk. a-n-y)"
"lâkaytlık","duyarsızlık, ilgisizlik"
"mâni","engel"
"medar-ı iftihar","övünç kaynağı"
"menfaat-ı şahsiye","kişisel yarar, şahsî menfaat"
"menfaat-i umumiye","genelin yararı, menfaati"
"meyusiyet","ümitsizlik"
"muhalif","aykırı, zıt (bk. ḫ-l-f)"
"müddet-i hayat","hayat süresi (bk. ḥ-y-y)"
"mümtâz","üstün, seçkin, belirgin özelliklere sahip olan"
"müstemleke","sömürge (bk. m-l-k)"
"nazar","bakış (bk. n-ẓ-r)"
"nev-i beşer","insanlık"
"seciye","huy, karakter"
"seretan","kanser"
"şark","doğu"
"şehamet-i imaniye","imandan gelen yiğitlik ve cesaret (bk. e-m-n)"
"şehamet-i İslâmiye","İslâmdan gelen yiğitlik ve cesaret (bk. s-l-m)"
"şe'n","hâl, özellik, nitelik"
"tevellüd eden","doğan"
"ümmetler","toplumlar"
"yeis","ümitsizlik"
"alâkadar","alâkalı, ilgili"
"âlem-i İslâm milletleri","İslâm dünyası toplulukları, ülkeleri (bk. a-l-m; s-l-m)"
"beşer","insanlık"
"binaen","-dayanarak"
"dalkavukluk","kendisine çıkar ve yarar sağlayacak olan kimselere aşırı bir saygı ve hayranlık göstererek yaranma, yağ çekme"
"envâ","çeşitler"
"gaddar","acımasız, çok zulmeden"
"garp","batı"
"garplılaşma","batılılaşma, Avrupa medeniyetini taklid etme"
"hadsiz","sınırsız"
"hakaik","esaslar, temel unsurlar, gerçekler (bk. ḥ-ḳ-ḳ)"
"hakikat","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hakikî","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"haşiye","dipnot, açıklayıcı not"
"hayat-ı içtimaiye","sosyal hayat (bk. ḥ-y-y; c-m-a)"
"hissiyat-ı ulviye","yüksek, yüce duygular (bk. a-l-v)"
"hülâsa","öz (bk. ḫ-l-ṣ)"
"içtimaiyat-ı İslâmiye","İslâmî toplum bilimi, İslâm sosyolojisi; Müslümanların yaşadığı şartlar ve gelişmeler (bk. c-m-a; s-l-m)"
"ihya etme","canlandırma, hayata geçirme (bk. ḥ-y-y)"
"inşaallah","Allah’ın izniyle"
"ittifak","birleşme, birlik"
"kat'î","kesin bir şekilde"
"kavim","topluluk"
"kemâlât","güzel ve üstün özellikler (bk. k-m-l)"
"kizb","yalan"
"kudret","Allah’ın bütün varlığı kuşatan güç ve iktidarı"
"küfür","inanmama, Allah’ın bildirdiklerini inkâr etme (bk. k-f-r)"
"metanet","sağlamlık, kararlılık"
"mizac","huy; belirgin özellik"
"mukabil","karşılık"
"muzır","zararlı"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"nar","ateş"
"nev’i","tür, çeşit"
"nifak","münafıklık, ikiyüzlülük"
"rabıta","bağlantı"
"riyakârlık","gösteriş, iki yüzlülük"
"Sâni-i Zülcelâl","herşeyi san’atla yapan sonsuz haşmet ve yücelik sahibi Allah (bk. ṣ-n-a; ẕü; c-l-l)"
"seciye","karakter, huy, tabiat"
"sıdk","doğruluk (bk. ṣ-d-ḳ)"
"şark","doğu"
"şe’n","hâl, özellik, nitelik"
"tahkikat","bir mesele üzerinde yapılan araştırmalar, soruşturmalar (bk. ḥ-ḳ-ḳ)"
"tasannu","yapmacık harekette bulunmak, birşeyi zorla daha iyi göstermeye çalışmak (bk. ṣ-n-a)"
"tesânüd","dayanışma, karşılıklı yardımlaşma (bk. s-n-d)"
"teşebbüs","başvurma"
"ukde-i hayatiye","hayat düğümü; hayatın çekirdeği, odak noktası (bk. ḥ-y-y)"
"ulvî","yüce, büyük (bk. a-l-v)"
"üssü'l-esas","temel taşı; en temel özellik"
"ye’s","ümitsizlik"
"zındık","dinsiz, din düşmanı"
"ziyade","çok, fazla"
"zübde","en seçkin kısım, öz"
"âlâ-yı illiyyîn","yükseklerin yükseği; en yüksek mertebe (bk. a-l-v)"
"âlem-i İslâm","İslâm âlemi (bk. a-l-m; s-l-m)"
"âlem-i İslâmın mescid-i kebiri","büyük bir cami hükmünde olan İslâm dünyası ve Müslüman topluluklar (bk. a-l-m; s-l-m)"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun (bk. ṣ-l-v; s-l-m)"
"Asr-ı Saadet","Peygamberimizin (a.s.m.) yaşadığı dönem, mutluluk asrı"
"ehl-i hadis","hadis ilmiyle uğraşanlar, hadis âlimleri (bk. ḥ-d-s)"
"ehl-i iman","Allah’a inananlar, mü’minler (bk. e-m-n)"
"ehl-i şeriat","dinin hüküm ve esasları üzerinde çalışan âlimler, İslâm Hukukçuları (bk. ş-r-a)"
"fenalık","kötülük ve çirkinlik (bk. f-n-y)"
"fetvâ","dinî hüküm, karar"
"fıtrat","mizaç, karakter (bk. f-ṭ-r)"
"hadis","Peygamberimize ait söz, fiil, davranış veya onun onayladığı başkasına ait söz, fiil ve davranış (bk. ḥ-d-s)"
"hakikat","gerçek (bk. ḥ-ḳ-ḳ)"
"havale etmek","göndermek, yönlendirmek"
"hüccet","güçlü kanıt, delil"
"hüküm","karar"
"ihvan","kardeşler"
"ilm-i hadis","hadis ilmî (bk. a-l-m; ḥ-d-s)"
"inkılâb-ı azîm","çok büyük ve köklü değişim (bk. a-ẓ-m)"
"ittifak","bir konu ve mesele hakkında fikir birliğine varma"
"kaide-i mukarrere","kesin bir şekilde ortaya konulan kural"
"kat'î","kesin"
"kizb","yalan"
"küfür","Allah’ı veya Allah’ın bildirdiği kesin olan birşeyi inkâr etme (bk. k-f-r)"
"maslahat","fayda, gaye (bk. ṣ-l-ḥ)"
"menfaat","fayda, yarar"
"mescid-i kebir","büyük cami (bk. k-b-r)"
"metâ","kıymetli eşya, mal"
"meyl-i fıtrî","doğuştan gelen meyil, arzu (bk. f-ṭ-r)"
"mezkûr","sözü geçen, bahsedilen"
"muhkem","sağlam, güçlü"
"muvakkat","geçici"
"mülevves etme","kirletme"
"Müseylime-i Kezzab","yalancı Müseylime (bk. bilgiler)"
"necat","kurtuluş (bk. n-c-v)"
"neshetmek","geçersiz yapmak, ortadan kaldırmak"
"revaç verme","çoğunluk tarafından kabul edilmesine neden olma"
"revaçlı","çok değer verilen, tercih edilen"
"rivayet","Peygamberimizden görülen ve duyulan şeylerin nakledilmesi"
"Sahabe","Hz. Peygamber’i (a.s.m.) dünya gözüyle görüp onun yolundan giden Müslümanlar"
"sahih","Peygamber Efendimize (a.s.m.) ait olduğu kesin olarak bilinen hadis (bk. ḥ-d-s)"
"sıdk","doğruluk (bk. ṣ-d-ḳ)"
"sû-i istimal","kötüye kullanma"
"tezkiye","temize çıkarma, şahitlik etme"
"ulema-i şeriat","din âlimleri (bk. a-l-m; ş-r-a)"
"urvetü'l-vuska","çok sağlam ve kopmaz ip; Müslümanları sağlam bir şekilde birbirine bağlayan kopmaz bağ"
"zeyil","ilâve, ek"
"âlâ-yı illiyyîn","en yüksek mertebe (bk. a-l-v)"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun (bk. ṣ-l-v; s-l-m)"
"Asr-ı Saadet","Peygamberimizin (a.s.m.) yaşadığı dönem, mutluluk asrı"
"ehl-i siyaset","siyasetle uğraşanlar, politikacılar, idareciler"
"emâre","işaret, iz, ipucu"
"emsâl","benzerler (bk. m-s-l)"
"esfel-i sâfilin","aşağıların en aşağısı"
"Eûzü billâhi mineşşeytani ve’s-siyase","şeytanın ve siyasetin şerrinden Allah’a sığınırım"
"fena","kötü, çirkin (bk. f-n-y)"
"fevkalâde","olağan üstü"
"fıtrat","mizaç, karakter (bk. f-ṭ-r)"
"fikr-i siyasî","siyasî düşünce (bk. f-k-r)"
"hakaik-i imaniye","iman hakikatleri, gerçekleri (bk. ḥ-ḳ-ḳ; e-m-n)"
"hakaik-i kâinat","kâinatta gizli olan hakikatler, gerçekler (bk. ḥ-ḳ-ḳ)"
"hararetle","büyük bir istek ve gayretle"
"haşiye","dipnot, açıklayıcı not"
"hurafat","aslı esası olmayan saçma inanışlar"
"içtimaiyat-ı beşeriye","insanlığın sosyal hayatı (bk. c-m-a)"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet (bk. ḫ-l-ṣ)"
"inkılâb-ı azîm","büyük çaplı değişim (bk. a-ẓ-m)"
"kat'î","kesin bir şekilde"
"kizb","yalan"
"küfriyat","inkâr ve inançsızlığa sebep olan işler, sözler (bk. k-f-r)"
"küfür","inanmama, Allah’ın varlığını inkâr etme (bk. k-f-r)"
"medâr-ı iftihar","övünme sebebi, övünme vesilesi"
"metâ","değerli mal, ticarete konu olan ürün"
"muhalif","karşıt, aleyhte olan (bk. ḫ-l-f)"
"mukabil","karşılık"
"muvafık","uygun"
"münâfık","iki yüzlü, inanmadığı halde inanmış görünen"
"mürted","Müslüman iken dinden çıkan kimse"
"Müseylime-i Kezzab","yalancı Müseylime (bk. bilgiler – Müseylimetü’l-Kezzaâb)"
"rahmet okutma","Allah’ın merhamet ve bağışlaması için dua etme (bk. r-ḥ-m)"
"revaçlı","çok değer verilen, tercih edilen"
"saff-ı evvel","ilk saf, yeni çığır açanlar (bk. e-v-l)"
"sâlih","dinin emir ve yasaklarına uygun hareket eden, takva sahibi (bk. ṣ-l-ḥ)"
"senâ etme","övme, methetme"
"sıdk","doğruluk (bk. ṣ-d-ḳ)"
"siyaset-i İslâmiye","İslâm siyaseti (bk. s-l-m)"
"sukut etme","düşme, alçalma"
"şakirt","öğrenci, talebe"
"tâbi olma","katılma, takip etme"
"tarafgirlik","taraftarlık"
"tefsik etme","fâsıklıkla ve günahkâr olmakla suçlama"
"tenkit etme","eleştirme"
"tenzil","indirme, alçaltma (bk. n-z-l)"
"tetkik etme","inceleme, araştırma"
"adavet","düşmanlık"
"âsâyiş","bir yerin düzen ve güvenlik içinde bulunması durumu, güvenlik ortamı"
"beşer","insanlık"
"emniyet-i umumiye","genel güvenlik, toplum güvenliği (bk. e-m-n)"
"fena","kötü, çirkin"
"âciz","güçsüz (bk. a-c-z)"
"âlem-i İslâm","İslâm âlemi (bk. a-l-m; s-l-m)"
"ecnebî","yabancı (Avrupalı)"
"fütur","usanç, gevşeklik"
"garp","batı"
"hadis","Peygamberimize ait söz (bk. ḥ-d-s)"
"hakikat","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hasretme","bir mesele üzerine yoğunlaşma"
"hizmet-i İslâmiye","İslâm dinine hizmet (bk. s-l-m)"
"hizmetkâr","hizmetçi"
"hususan","bilhassa, özellikle"
"inşaallah","Allah’ın izniyle"
"istilâ etme","kaplama, hâkim olma (bk. v-l-y)"
"kemâlât","güzel ve örnek özellikler (bk. k-m-l)"
"kısas","bir suç işleyenin kanun tarafından aynı şekilde cezalandırılması, suçlunun işlediği cinayetin misli bir cezaya çarptırılması"
"kuvve-i mâneviye","mânevî güç, moral (bk. a-n-y)"
"kuvve-i mâneviye-i harika","olağanüstü mânevî güç (bk. a-n-y)"
"lâkaytlık","duyarsızlık, ilgisizlik"
"mâni","engel"
"medar-ı iftihar","övünç kaynağı"
"menfaat-ı şahsiye","kişisel yarar, şahsî menfaat"
"menfaat-i umumiye","genelin yararı, menfaati"
"meyusiyet","ümitsizlik"
"muhalif","aykırı, zıt (bk. ḫ-l-f)"
"müddet-i hayat","hayat süresi (bk. ḥ-y-y)"
"mümtâz","üstün, seçkin, belirgin özelliklere sahip olan"
"müstemleke","sömürge (bk. m-l-k)"
"nazar","bakış (bk. n-ẓ-r)"
"nev-i beşer","insanlık"
"seciye","huy, karakter"
"seretan","kanser"
"şark","doğu"
"şehamet-i imaniye","imandan gelen yiğitlik ve cesaret (bk. e-m-n)"
"şehamet-i İslâmiye","İslâmdan gelen yiğitlik ve cesaret (bk. s-l-m)"
"şe'n","hâl, özellik, nitelik"
"tevellüd eden","doğan"
"ümmetler","toplumlar"
"yeis","ümitsizlik"
"alâkadar","alâkalı, ilgili"
"âlem-i İslâm milletleri","İslâm dünyası toplulukları, ülkeleri (bk. a-l-m; s-l-m)"
"beşer","insanlık"
"binaen","-dayanarak"
"dalkavukluk","kendisine çıkar ve yarar sağlayacak olan kimselere aşırı bir saygı ve hayranlık göstererek yaranma, yağ çekme"
"envâ","çeşitler"
"gaddar","acımasız, çok zulmeden"
"garp","batı"
"garplılaşma","batılılaşma, Avrupa medeniyetini taklid etme"
"hadsiz","sınırsız"
"hakaik","esaslar, temel unsurlar, gerçekler (bk. ḥ-ḳ-ḳ)"
"hakikat","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hakikî","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"haşiye","dipnot, açıklayıcı not"
"hayat-ı içtimaiye","sosyal hayat (bk. ḥ-y-y; c-m-a)"
"hissiyat-ı ulviye","yüksek, yüce duygular (bk. a-l-v)"
"hülâsa","öz (bk. ḫ-l-ṣ)"
"içtimaiyat-ı İslâmiye","İslâmî toplum bilimi, İslâm sosyolojisi; Müslümanların yaşadığı şartlar ve gelişmeler (bk. c-m-a; s-l-m)"
"ihya etme","canlandırma, hayata geçirme (bk. ḥ-y-y)"
"inşaallah","Allah’ın izniyle"
"ittifak","birleşme, birlik"
"kat'î","kesin bir şekilde"
"kavim","topluluk"
"kemâlât","güzel ve üstün özellikler (bk. k-m-l)"
"kizb","yalan"
"kudret","Allah’ın bütün varlığı kuşatan güç ve iktidarı"
"küfür","inanmama, Allah’ın bildirdiklerini inkâr etme (bk. k-f-r)"
"metanet","sağlamlık, kararlılık"
"mizac","huy; belirgin özellik"
"mukabil","karşılık"
"muzır","zararlı"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"nar","ateş"
"nev’i","tür, çeşit"
"nifak","münafıklık, ikiyüzlülük"
"rabıta","bağlantı"
"riyakârlık","gösteriş, iki yüzlülük"
"Sâni-i Zülcelâl","herşeyi san’atla yapan sonsuz haşmet ve yücelik sahibi Allah (bk. ṣ-n-a; ẕü; c-l-l)"
"seciye","karakter, huy, tabiat"
"sıdk","doğruluk (bk. ṣ-d-ḳ)"
"şark","doğu"
"şe’n","hâl, özellik, nitelik"
"tahkikat","bir mesele üzerinde yapılan araştırmalar, soruşturmalar (bk. ḥ-ḳ-ḳ)"
"tasannu","yapmacık harekette bulunmak, birşeyi zorla daha iyi göstermeye çalışmak (bk. ṣ-n-a)"
"tesânüd","dayanışma, karşılıklı yardımlaşma (bk. s-n-d)"
"teşebbüs","başvurma"
"ukde-i hayatiye","hayat düğümü; hayatın çekirdeği, odak noktası (bk. ḥ-y-y)"
"ulvî","yüce, büyük (bk. a-l-v)"
"üssü'l-esas","temel taşı; en temel özellik"
"ye’s","ümitsizlik"
"zındık","dinsiz, din düşmanı"
"ziyade","çok, fazla"
"zübde","en seçkin kısım, öz"
"âlâ-yı illiyyîn","yükseklerin yükseği; en yüksek mertebe (bk. a-l-v)"
"âlem-i İslâm","İslâm âlemi (bk. a-l-m; s-l-m)"
"âlem-i İslâmın mescid-i kebiri","büyük bir cami hükmünde olan İslâm dünyası ve Müslüman topluluklar (bk. a-l-m; s-l-m)"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun (bk. ṣ-l-v; s-l-m)"
"Asr-ı Saadet","Peygamberimizin (a.s.m.) yaşadığı dönem, mutluluk asrı"
"ehl-i hadis","hadis ilmiyle uğraşanlar, hadis âlimleri (bk. ḥ-d-s)"
"ehl-i iman","Allah’a inananlar, mü’minler (bk. e-m-n)"
"ehl-i şeriat","dinin hüküm ve esasları üzerinde çalışan âlimler, İslâm Hukukçuları (bk. ş-r-a)"
"fenalık","kötülük ve çirkinlik (bk. f-n-y)"
"fetvâ","dinî hüküm, karar"
"fıtrat","mizaç, karakter (bk. f-ṭ-r)"
"hadis","Peygamberimize ait söz, fiil, davranış veya onun onayladığı başkasına ait söz, fiil ve davranış (bk. ḥ-d-s)"
"hakikat","gerçek (bk. ḥ-ḳ-ḳ)"
"havale etmek","göndermek, yönlendirmek"
"hüccet","güçlü kanıt, delil"
"hüküm","karar"
"ihvan","kardeşler"
"ilm-i hadis","hadis ilmî (bk. a-l-m; ḥ-d-s)"
"inkılâb-ı azîm","çok büyük ve köklü değişim (bk. a-ẓ-m)"
"ittifak","bir konu ve mesele hakkında fikir birliğine varma"
"kaide-i mukarrere","kesin bir şekilde ortaya konulan kural"
"kat'î","kesin"
"kizb","yalan"
"küfür","Allah’ı veya Allah’ın bildirdiği kesin olan birşeyi inkâr etme (bk. k-f-r)"
"maslahat","fayda, gaye (bk. ṣ-l-ḥ)"
"menfaat","fayda, yarar"
"mescid-i kebir","büyük cami (bk. k-b-r)"
"metâ","kıymetli eşya, mal"
"meyl-i fıtrî","doğuştan gelen meyil, arzu (bk. f-ṭ-r)"
"mezkûr","sözü geçen, bahsedilen"
"muhkem","sağlam, güçlü"
"muvakkat","geçici"
"mülevves etme","kirletme"
"Müseylime-i Kezzab","yalancı Müseylime (bk. bilgiler)"
"necat","kurtuluş (bk. n-c-v)"
"neshetmek","geçersiz yapmak, ortadan kaldırmak"
"revaç verme","çoğunluk tarafından kabul edilmesine neden olma"
"revaçlı","çok değer verilen, tercih edilen"
"rivayet","Peygamberimizden görülen ve duyulan şeylerin nakledilmesi"
"Sahabe","Hz. Peygamber’i (a.s.m.) dünya gözüyle görüp onun yolundan giden Müslümanlar"
"sahih","Peygamber Efendimize (a.s.m.) ait olduğu kesin olarak bilinen hadis (bk. ḥ-d-s)"
"sıdk","doğruluk (bk. ṣ-d-ḳ)"
"sû-i istimal","kötüye kullanma"
"tezkiye","temize çıkarma, şahitlik etme"
"ulema-i şeriat","din âlimleri (bk. a-l-m; ş-r-a)"
"urvetü'l-vuska","çok sağlam ve kopmaz ip; Müslümanları sağlam bir şekilde birbirine bağlayan kopmaz bağ"
"zeyil","ilâve, ek"
"âlâ-yı illiyyîn","en yüksek mertebe (bk. a-l-v)"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun (bk. ṣ-l-v; s-l-m)"
"Asr-ı Saadet","Peygamberimizin (a.s.m.) yaşadığı dönem, mutluluk asrı"
"ehl-i siyaset","siyasetle uğraşanlar, politikacılar, idareciler"
"emâre","işaret, iz, ipucu"
"emsâl","benzerler (bk. m-s-l)"
"esfel-i sâfilin","aşağıların en aşağısı"
"Eûzü billâhi mineşşeytani ve’s-siyase","şeytanın ve siyasetin şerrinden Allah’a sığınırım"
"fena","kötü, çirkin (bk. f-n-y)"
"fevkalâde","olağan üstü"
"fıtrat","mizaç, karakter (bk. f-ṭ-r)"
"fikr-i siyasî","siyasî düşünce (bk. f-k-r)"
"hakaik-i imaniye","iman hakikatleri, gerçekleri (bk. ḥ-ḳ-ḳ; e-m-n)"
"hakaik-i kâinat","kâinatta gizli olan hakikatler, gerçekler (bk. ḥ-ḳ-ḳ)"
"hararetle","büyük bir istek ve gayretle"
"haşiye","dipnot, açıklayıcı not"
"hurafat","aslı esası olmayan saçma inanışlar"
"içtimaiyat-ı beşeriye","insanlığın sosyal hayatı (bk. c-m-a)"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet (bk. ḫ-l-ṣ)"
"inkılâb-ı azîm","büyük çaplı değişim (bk. a-ẓ-m)"
"kat'î","kesin bir şekilde"
"kizb","yalan"
"küfriyat","inkâr ve inançsızlığa sebep olan işler, sözler (bk. k-f-r)"
"küfür","inanmama, Allah’ın varlığını inkâr etme (bk. k-f-r)"
"medâr-ı iftihar","övünme sebebi, övünme vesilesi"
"metâ","değerli mal, ticarete konu olan ürün"
"muhalif","karşıt, aleyhte olan (bk. ḫ-l-f)"
"mukabil","karşılık"
"muvafık","uygun"
"münâfık","iki yüzlü, inanmadığı halde inanmış görünen"
"mürted","Müslüman iken dinden çıkan kimse"
"Müseylime-i Kezzab","yalancı Müseylime (bk. bilgiler – Müseylimetü’l-Kezzaâb)"
"rahmet okutma","Allah’ın merhamet ve bağışlaması için dua etme (bk. r-ḥ-m)"
"revaçlı","çok değer verilen, tercih edilen"
"saff-ı evvel","ilk saf, yeni çığır açanlar (bk. e-v-l)"
"sâlih","dinin emir ve yasaklarına uygun hareket eden, takva sahibi (bk. ṣ-l-ḥ)"
"senâ etme","övme, methetme"
"sıdk","doğruluk (bk. ṣ-d-ḳ)"
"siyaset-i İslâmiye","İslâm siyaseti (bk. s-l-m)"
"sukut etme","düşme, alçalma"
"şakirt","öğrenci, talebe"
"tâbi olma","katılma, takip etme"
"tarafgirlik","taraftarlık"
"tefsik etme","fâsıklıkla ve günahkâr olmakla suçlama"
"tenkit etme","eleştirme"
"tenzil","indirme, alçaltma (bk. n-z-l)"
"tetkik etme","inceleme, araştırma"
"fetvâ","bir mesele hakkında ehil olan kimse tarafından verilen dinî hüküm"
"had","sınır, çizgi"
"hakikat","gerçek (bk. ḥ-ḳ-ḳ)"
"hâlis","içten, katıksız, samimî (bk. ḫ-l-ṣ)"
"hayat-ı içtimaiye-i beşeriye","insanlığın sosyal hayatı (bk. ḥ-y-y; c-m-a)"
"husumet","hasımlık, düşmanlık"
"hükm-ü fetvâ","fetvanın verdiği hüküm, yargı (bk. ḥ-k-m)"
"iki harb-i umumî","iki dünya savaşı (Birinci ve İkinci Dünya Savaşları)"
"illet","esas sebep, maksat"
"inkılâp","büyük çaplı değişme"
"kasretme","kısaltma"
"kat'î","kesin"
"kizb","yalan"
"maslahat","fayda, yarar (bk. ṣ-l-ḥ)"
"meşakkat","güçlük, zorluk"
"muayyen","belirlenmiş, kararlaştırılmış"
"muhabbet","sevgi (bk. ḥ-b-b)"
"muzır","zararlı"
"müstahak","hak eden (bk. ḥ-ḳ-ḳ)"
"rû-yi zemin","yeryüzü"
"saadet","mutluluk"
"sarf etmek","harcamak, kullanmak"
"sefer","yolculuk"
"sevk etme","yöneltme, yönlendirme"
"sû-i istimal","kötüye kullanma"
"sû-i tesir","kötü tesir, etki"
"sukut","düşme, yıkılma"
"sükût etmek","susmak"
"sükût","sessiz kalma, susma"
"tahkikat","birşey hakkında yapılan araştırmalar, soruşturmalar (bk. ḥ-ḳ-ḳ)"
"tahribat","tahripler, yıkıp bozmalar"
