"kelime","anlam"
"ifrat","aşırılık, gereğinden daha fazla olma durumu"
"tefrit","tersine aşırılık, gereğinden daha az, aşağı olma durumu"
"Tefsir","açıklama, yorum; Kur'ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"telif olunan","yazılan, kaleme alınan"
"cevher","değerli, kıymetli taş"
"fehm","anlamak"
"hayse beyse","Öyle mi, böyle mi? diye tereddüt"
"levazım-ı mütenevvia","çeşitli ihtiyaçlar, gereçler"
"hâcet","ihtiyaç"
"mütehassıs","ihtisas sahibi, uzman"
"müracaat","baş vurmak"
"saadet-saray-ı kemâlât","mükemmelliğin mutluluk sarayı"
"tatbik-i hareket","hareketini belli bir şeye uygun hale getirmek"
"mukaddeme","giriş, önsöz"
"üssü'l-esas","dayandığı temellerin en temel noktası"
"Sâni-i Zülcelâl","herşeyi san'atla yapan büyüklük ve haşmet sahibi Allah"
"hilkat-i âlem","âlemin yaratılışı"
"cârî","geçerli, cereyan eden"
"taksimü'l-a'mâl","işbölümü"
"kaide","kural, prensip"
"kanun-u tekemmül","tekemmül kanunu, olgunlaşma, kemâle erme kanunu"
"terakkî","ilerleme, yükselme"
"mündemiç","kapsayan, içine alan"
"imtisal","emre uyma, boyun eğme; işe sarılma"
"farz","gerekli"
"itaat","emre uyma, boyun eğme"
"Kaide-i taksimü'l-a'mâl","işbölümü kuralı, prensibi"
"muktazi","gerekçe, gerektirici sebep"
"hikmet-i İlâhiye","Allah'ın herşeyi belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratması"
"dest-i inayet","yardım eli; İlâhî şefkatin eli"
"beşer","insan"
"mahiyet","asıl özellik, nitelik"
"istidadat","istidatlar, kabiliyetler, yetenekler"
"müyûlât","meyiller, eğilimler"
"şeriat-ı hilkat","yaratılış kanunu"
"farzü'l-kifaye","dinen mutlaka yerine getirilmesi gereken ancak bir kısım insanların yapması ile diğerlerinin üzerinden düşen görev"
"fünun","fenler, bilimler"
"sanayi","san'at; endüstri"
"eda","yerine getirme"
"emr-i mânevî","mânevî emir"
"su-i istimal","kötüye kullanma"
"istidat","kabiliyet, yetenek"
"tevellüd","doğmak, meydana gelmek"
"meyl","eğilim, istek ve arzu"
"medet","yardım etmek"
"hırs-ı kâzip","aldatıcı hırs"
"re's-i riya","riyanın başı, kaynağı"
"meylü't-tefevvuk","başkalarından üstün olma meyli, eğilimi"
"zayi","kaybetmek, boşa çıkarmak"
"müstehak","hak etmiş, lâyık"
"hilkat","yaratılış"
"şeriat-ı fıtriye","Allah'ın yaratılışa koyduğu, bütün varlıkların tâbi olduğu kanunlar"
"evamir","emirler, kanunlar"
"imtisal","emre uymak, yerine getirmek"
"cehennem-i cehl","cehalet cehennemi"
"muazzeb","azap görme, eziyet çekme"
"taksimü'l-a'mâl","işbölümü"
"amel","iş görmek, davranmak"
"selef","önceki; bir makam veya mevkide önce bulunan ve yerine geçilen kimse"
"taksimü'l-a'mâl","işbölümü"
"ameliyle","yapılmasıyla"
"cinan-ı ulûm","ilimlerin cennetleri; ilim bahçeleri"
"dâhil","içerisinde olma"
"Hâtime","sonuç, son bölüm"
"gayr-ı müslim","Müslüman olmayan"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi açıklayan, yorumlayan kitap"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"hikmet","ilim ve fenler, felsefe"
"fen","bilim dalı"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi açıklayan, yorumlayan kitap"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"müfessir","Kur'ân'ı tefsir eden, yorumlayan kimse"
"fakih","fıkıh (din, şeriat) ilminin üstadı, fıkıh âlimi"
"mütehassıs","ihtisas sahibi, uzman"
"nefs-i şeriat","şeriatın kendisi, esası, aslı"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi açıklayan, yorumlayan kitap"
"hüccet","delil, kanıt"
"tufeylî","asıldan olmayan, yardımcı unsur olarak dışarıdan alınan mesele"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi açıklayan, yorumlayan kitap"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"hüccet","delil, kanıt"
"tufeylî","asıldan olmayan, yardımcı unsur olarak dışarıdan alınan mesele"
"Nâkil","nakleden, aktaran; bir bilgiyi aktaran"
"itab","kınama, azarlama"
"fen","bilim dalı"
"hüccet","delil, kanıt"
"sair","diğer, başka"
"fen","bilim dalı"
"nakil","nakleden, aktaran; bir bilgiyi aktaran"
"dâvâ","iddia"
"hüccet","delil, kanıt"
"taksimü'l-mehasin","güzellikleri, iyilikleri paylaşma"
"tefrikü'l-mesai","mesailerin düzenlenmesi, iş taksimatı"
"kanun-u İlâhî","Allah'ın koyduğu kanun"
"vech-i rıza","razı olmak"
"müsellem","doğruluğu şüphesiz kabul edilmiş"
"mevzû","mantıkta hükmün konusu, öznesi"
"mahmul","yüklem; mantıkta müsned'e denir. Meselâ, insan nâtıktır cümlesinde nâtık (konuşan) mahmuldür; insan mevzudur"
"vech-i mâ","herhangi bir yön, şekil"
"tasavvur","düşünme, zihinde şekillendirme, hayalde canlandırma"
"iktiza","gerektirmek"
"teşrihat-ı saire","diğer açıklamalar; diğer konulara ait bilgiler"
"fen","bilim dalı"
"fen","bilim dalı"
"mesail","meseleler"
"mukarrer","kesinlik kazanmış, istikrar kazanmış, karar kılmış"
"Âmm","genel bir mânânın bütün fertlerini kapsayan lâfız"
"hâs","tek bir mânâ için kullanılan lâfız ve belirli bir fert için kullanılan isim"
"delâlât-ı selâse","üç delil; mantık ilminde kullanılan üç çeşit delil. Delâlet-i mutâbıkiye, delâlet-i tazammuniye, delâlet-i iltizâmiye"
"delâlet","delil olmak, işaret etmek"
"Tefsir-i Beyzâvî","bk. Tefsir-i Beyzâvî"
"Azerbaycan Dağları","bk. Azerbaycan"
"mabeyn","ara, iki şeyin arası"
"te'vil","yorumlama, yorum; sözün ilk anlamını değil de ihtimal dahilinde bulunan başka anlamlarını (mecâzî) esas alarak yorumlama"
"nazar-ı kat'î","kesin görüş; görüşünde, düşüncesinde kesin olduğunu düşünmek"
"esasen","temel olarak"
"nakil","aktarma, metinlerden alıntı yapma"
"tayin","belirleme, belirli kılma"
"medlül","kendisine işaret edilmiş olan, kastedilen mânâ"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi açıklayan, yorumlayan kitap"
"te'vil","yorumlama, yorum; sözün ilk anlamını değil de ihtimal dahilinde bulunan başka anlamlarını (mecâzî) esas alarak yorumlama"
"fen","ilim dalı"
"istinaden","dayanarak"
"teşrih","şerh etme, açıklama, ortaya çıkarma"
"Binaenaleyh","bundan dolayı"
"müfessir-i celîl","Kur'ân'ı tefsir eden büyük yorumcu"
"tefsir","açıklama, yorum; Kur'ân-ı Kerimi açıklayan, yorumlayan kitap"
"meleke-i rasiha","köklü, esaslı san'at becerisi, mahareti"
"iras","vermek, sebep olmak, bırakmak"
"hakaik-i tefsir","tefsir ve şeriat ilimlerinin hakikatleri, gerçekleri"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"hakaik","gerçek mahiyetler, esaslar"
"vuzuh","açıklık"
"âciz","çaresiz, zayıf"
"dâvâ","iddia etmek"
"Tefsir","açıklama, yorum; Kur'ân-ı Kerimi açıklayan, yorumlayan kitap"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"hakaik-i esasiye","temel gerçekler, esas doğrular"
"nazar-ı tetkik","araştırıp inceleyen bakış"
"hakikat","doğru, gerçek"
"hikmet","amel etmek için hakkı arama, hakkı bilme; ilimlerin en yücesiyle eşyanın hakikatini bilme"
"hak","doğru, gerçek"
"hak","doğru, gerçek"
"munsarif","yönelik"
"umumen","bütünüyle"
"cerbeze","akıl ve zekâyı, doğruyu yanlış, yanlışı doğru gösterecek şekilde kullanma"
"asl-ı hakikat","hakikatin esası, aslı"
"izhar","açığa çıkarmak, göstermek"
"Mukaddeme","başlangıç, giriş, önsöz"
"Mübalâğa","abartı, aşırılık"
"ihtilâlci","karıştıran, karışıklık çıkaran"
"Beşer","insan"
"seciye","huy, karakter"
"Telezzüz","lezzet almak"
"meylü't-tezeyyüd","abartma meyli, bir şeyi olduğundan fazla gösterme arzusu"
"vasf","nitelemek, özelliğini ifade etmek"
"meylü'l-mücazefe","gerçek maksadı gizleyerek iyi yönlerini göstermekle karşısındakini kandırma meyli, eyilimi"
"meylü'l- mübalâğa","abartma meyli, bir şeyi çok büyük veya çok küçük gösterme arzusu"
"hakikat","doğru, gerçek"
"seciye-i seyyie","kötü huy, kötü karakter"
"fen","ilim dalı"
"tezyid","artırma, çoğaltma"
"noksan","eksiklik, noksanlık"
"ıslah","düzeltme, iyileştirme"
"fesat","bozma, karıştırma"
"medh","övme, övgü"
"zemm","yerme, ayıplama, kötüleme"
"tahsin","güzelleştirme, bir şeyin güzelliğini ilân etme"
"kubh","çirkinlik"
"tevellüd","doğmak, meydana gelmek"
"muvazenet","denge, denklik"
"tenasüp","uygunluk, uyum"
"nâşi","ileri gelen, kaynaklanan"
"hüsn","güzellik"
"min haysü lâ yeş'ur","nereden ve ne sebeple geldiğini hissetmeksizin, farkına varmadan"
"ihlâl","bozmak, karıştırmak"
"istihsan","beğenmek, güzel bulmak"
"izdiyad","çoğaltmak, artırmak"
"deva","ilâç, şifa"
"dâ'","hastalık"
"inkılâp","dönüşmek"
"hak","doğru, gerçek"
"mübalâğalı","abartılı"
"tergib","istek uyandırma, şevklendirme"
"terhib","dehşete düşürme, korkutma"
"gıybet","arkadan çekiştirme, o anda yanında olmayan birisinin aleyhinde konuşma"
"katl","adam öldürme"
"müsavi","eşit, denk"
"bevletmek","idrarını yapmak"
"zina","İslâmın haram saydığı nikâhsız cinsî ilişki, fuhuş"
"dirhem","eskiden kullanılan ve beş kuruş değerinde olan gümüş para; akçe"
"tasadduk","sadaka vermek"
"mukabil","karşılık"
"muvazenesiz","dengesiz, ölçüsüz"
"katl","adam öldürme"
"zina","İslâmın haram saydığı nikâhsız cinsî ilişki, fuhuş"
"tahfif","hafifletme, küçük gösterme"
"tenzil","indirme, değersiz gösterme"
"binaen","–dayanarak, dolayı"
"vâiz","nasihat veren, dinî konular hakkında bilgi ve öğüt veren"
"hakîm","hikmetli, yarar ve maksadı esas alan; bilim adamı"
"muhakeme","akıl yürütme, karar vermek için iyice düşünme"
"muvazenesiz","dengesiz, ölçüsüz"
"vâiz","nasihat veren, dinî konular hakkında bilgi ve öğüt veren"
"hakaik-i neyyire-i diniye","dine ait nurlu ve parlak hakikatler, esaslar"
"husuf","bir şeyin nurunun ve ışığının gitmesi, perdelenme"
"inşikak-ı kamer","ayın ikiye ayrılması; Peygamberimizin (a.s.m.) bir işaretiyle Ay'ın ikiye bölünmesi mu'cizesi"
"mu'cize-i mütevatire-i bâhire","apaçık ve tevâtür yoluyla gelen mu'cize"
"meylü'l-mücazefe","gerçek maksadı gizleyerek karşısındakini kandırma, aldatma meyli"
"arz","dünya"
"nüzul","inme"
"güneş-misal","güneş gibi (parlak ve âşikâr)"
"mu'cize","Allah tarafından gönderilen, bir benzerini yapma hususunda başkalarını âciz ve hayrette bırakan olağanüstü şey"
"Süha yıldızı","büyükayı yıldız kümesindeki en küçük yıldız; eskiden gözün keskinliği bu yıldızla denenirdi"
"mahfî","gizli"
"kamer-misâl","ay gibi"
"burhan-ı nübüvvet","peygamberlik delili"
"münhasif","gölgelenip sönükleşen, görünmez hâle gelen; ay tutulması"
"münkir","inanmayan, inkar eden"
"Hasıl-ı kelâm","sözün özü"
"muhibb-i din","dini seven, dine dost"
"âşık-ı hakikat","hakikat aşığı"
"kanaat","inanmak, yetinmek"
"mücazefe","aldatmak, bir şeyin kötü yanlarını veya iyi yanlarını gizlemek suretiyle, o şeyi olduğundan farklı göstermek"
"tecavüz","haddi aşmak, ileri gitmek"
"mücazefe","aldatmak, bir şeyin kötü yanlarını veya iyi yanlarını gizlemek suretiyle, o şeyi olduğundan farklı göstermek"
"kudret","Allah'ın bütün varlığı kuşatan güç ve iktidarı"
"iftira","yalan yere birisini suçlu gösterme, suç atma"
"Daire-i imkân","varlığı da yokluğu da eşit olan varlık dairesi, kâinat dairesi"
"ahsen","en güzel, daha güzel"
"İmam-ı Gazalî","(1058-1111) İslâm âlimleri arasında en çok eser verenlerden biridir. Dönemindeki felsefecilerin İslâmiyet aleyhine sordukları sorularına çok etkili cevaplar verdiği için Hüccetü'l-İslâm (İslâm'ın delili) lakabını almıştır; bk. İmam-ı Gazâlî"
"hilkat","yaratılış"
"kemâl","eksiksiz ve mükemmel olma"
"hüsn","güzellik"
"adem-i kanaat","kanaatsizlik, inanmamak, yetinmemek"
"istihfaf","hafife alma, küçümseme"
"muhatap","kendisine seslenilen, konuşulan"
"burhan","güçlü ve sarsılmaz kesin delil, kanıt"
"temsil","analoji; kıyaslama tarzında benzetme"
"rasas","kurşun"
"hadid","demir"
"ilh.","(ilâ âhir) sonuna kadar"
"hâsiyet-i mahsusa","bir şeye özgü özellik"
"mütehalif","birbirinden farklı olan"
"makasıd","maksatlar, gayeler"
"edille","deliller, ispat vasıtaları"
"mütefavit","çeşitli, farklı"
"sır","kalpteki bir his, lâtîfe"
"sır","kalpteki bir his, lâtîfe"
"fels","bakır para, pul"
"sefahet","zararını yararından ayırt edememe"
"tasarruf","dilediği gibi kullanmak"
"hacz","mâni olmak, men etmek"
"Aks-i kaziye","hükmün zıddı"
"bedel","karşılık"
"hayyâl","hilekâr, dalavereci"
"maskara","gülünç, rezil"
"kezalik","böylece, bunun gibi"
"hakaik-i diniyye","dinî esaslar, dinî meselelere ait hakikatler, gerçekler"
"temyiz","birbirinden ayırmak, hakikatlerin derecelerini birbirinden ayırmak"
"müstehak","hak etmiş, lâyık"
"itibar","değer"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"sikke","mühür, damga"
"fabrika-i muazzam","çok büyük fabrika"
"ecza","parçalar; makineler?"
"mihver","yörünge, eksen"
"sekte","durdurma, duraklatma"
"gayr-ı mümeyyiz","seçemeyen, dereceleri birbirinden ayıramayan kimse"
"acemî","tecrübesiz"
"muntazam","düzenli, intizamlı"
"cesîm","büyük"
"nazar-ı sathî","derinlemesine incelemeyen bakış, sığ görüş"
"münasip","uygun"
"behresiz","nasipsiz, hissesiz"
"gurur-u nefis","nefsin gururu"
"nazar-ı sathî","derinlemesine incelemeyen bakış, sığ görüş"
"iğfal","kandırma, aldatma"
"ıslah","düzeltme, iyileştirme"
"vaz-ı muntazam","düzenli, muntazam duruş, düzenli vaziyet"
"tağyir","değiştirme"
"teşebbüs","girişmek, bir iş için girişimde bulunmak"
"hercümerc","karma karışık, darmadağın yapmak"
"Elhasıl","kısaca, özetle"
"Şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"Şâri","kanun koyucu, şeriatı gönderen Allah"
"sikke-i itibar","değer damgası"
"sikke","mühür, damga"
"Sikke","mühür, damga"
"müstağnî","muhtaç olmayan"
"lâfız-perdâzâne","çeşitli ve çok çok söyleyerek"
"mübalâğa-cûyâne","haddini aşarak izah edercesine; mübâlağa yapmayı severek"
"ifrat-perverâne","aşırılığı severcesine"
"tezyin","süsleme, donatma"
"tasarruf","dilediği gibi kullanmak"
"müstağnî","muhtaç olmayan"
"mücazif","bir şeyi abartarak ve gerçek yanını gizleyerek aldatan"
"nazar-ı hakikat","gerçekçi görüş"
"Ezcümle","meselâ, örneğin"
"mecma-ı azîm","büyük bir topluluk"
"müskirat","sarhoşluk veren içkiler"
"tenfir","nefret ettirme"
"zecr-i şer'î","şer'î yasak, şeriatın yasaklaması"
"hicap","utanmak"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"adavet","düşmanlık"
"Faraza","varsayalım ki, meselâ"
"sadîk","bağlılığı ileri seviyede olan dost"
"sadîk-ı ahmak","çok bağlı olan ahmak dost"
"Adüvvü'd-dîn","din düşmanı"
"muzır","zararlı"
"Hâtime","sonuç, son bölüm"
"hariçten","dışarıdan"
"tenkit","kritik etme, eleştirme"
"Muhakeme","değerlendirme, akıl yürütme"
"Nazar-ı sathî","yüzeysel bakış, derinlemesine incelememe"
"iktifa","yetinmek"
"lisan-ı şeriat","dinî literatür, şeriata ait tabir, terim"
"ulemâ-i sû'","dini, dünya menfaatlerine alet eden kötü âlimler"
"müsemmâ","adlandırılmış, isimlendirilmiş"
"muvazenesiz","dengesiz, ölçüsüz"
"zahirperestlik","dış görünüşe ehemmiyet verme, dışa yansıyan yönlere göre hüküm verme"
"neş'et","doğmak, ortaya çıkmak"
"hicab","örtü, perde"
"mâverâ","bir şeyin ötesi, perde arkası"
"hakikat-i İslâmiye","İslâmiyetin hakikati, gerçeği"
"necm-i münîr","parlak yıldız, aydınlatan yıldız"
"burhan-ı neyyir","nurlu, parlak delil"
"Nakş-ı ezel ve ebed","ezelden ebede süregelen nakış"
"kelâm-ı ezelî","ezelî söz, Allah'ın kelâmı"
"ebed","sonsuzluk"
"esefa","eyvah, yazık"
"Hubb-u nefis","kendini beğenme, nefse düşkünlük"
"taraftar-ı nefis","nefis taraftarı, nefsinin tarafını tutan"
"acz","acizlik, güçsüzlük"
"enaniyet","kendini beğenme, benlik"
"teberrî-i nefs","nefsini temize çıkarma"
"kabil","mümkün, ihtimal"
"muteber","geçerli, itibar edilen"
"hadis","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"kader","Allah'ın meydana gelecek hâdiseleri olmadan önce bilmesi, takdir etmesi, plânlaması"
"isnad","dayandırmak"
"teberrî","temize çıkarmak, aklamak"
"Hâşâ","asla ve asla, kesinlikle öyle değil"
"hâşâ","asla ve asla, kesinlikle öyle değil"
"zulmet","karanlık"
"setr","örtmek, gizlemek"
"sema","gök"
"setr","örtmek, gizlemek"
"muteriz","itiraz eden"
"kînedar","kinci, kin güden"
"hilâf-ı şeriat","şeriata, İslâma ters, aykırı"
"vücuda","meydana gelme, ortaya çıkma"
"ahvâl","haller, durumlar"
"su-i tefehhüm","kötü anlayış"
"neş'et","doğmak, ortaya çıkmak"
"şübehat","şüpheler, tereddütler"
"senet","belge, delil, kuvvetli delil olabilecek söz"
"Müslim","Müslüman"
"sıfat","özellik, vasıf"
"neş'et","doğmak, ortaya çıkmak"
"Mukaddeme","başlangıç, giriş"
"Temhîd","hazırlama, başlangıç yapma"
"mukaddeme","başlangıç, giriş"
"nihayet","son"
"nihayet","son"
"mukaddeme","başlangıç, giriş"
"kemâl","kusursuzluk, mükemmellik, olgunluk"
"mahv","yok etmek"
"ye's","ümitsizlik"
"saâdet","mutluluk"
"mâye","maya"
"mazi","geçmiş"
"istikbal","gelecek"
"beşaret","müjde"
"Taksim","bölüştürme, pay etme"
"mevzu","bahis, konu"
"ebnâ-yı mâzi","mazinin, geçmiş zamanın insanları"
"ebnâ-yı müstakbel","müstakbelin, gelecek zamanın insanları"
"muvazene","karşılaştırmak, kıyaslamak"
"mekâtib-i âliye","yüksek okullar (üniversiteler)"
"elif","alfabe; Arap alfabesinin ilk ve ikinci harfi"
"Mahiyet-i ilim","ilmin mâhiyeti, hakikati"
"suret-i tedris","eğitim-öğretim şekli, tarzı"
"mazi","geçmiş"
"mekteb-i hissiyat","hislerin medresesi; akıl ve düşünceden çok, duyguların esas alındığı okul"
"istikbal","gelecek"
"medrese-i efkâr","fikirlerin medresesi; akıl ve düşüncenin esas olduğu okul"
"Evvelâ","ilk olarak"
"Ebnâ-yı mazi","mazinin, geçmiş zamanın insanları"
"murad","kastedilen, istenen"
"gayr","başkası"
"kurûn-u vusta ve ûlâ","orta ve ilk çağlar"
"millet-i İslâm","İslâm milleti; Müslümanlar"
"mümtaz","seçkin"
"serfiraz","benzerlerinden üstün olan"
"filcümle","genellikle, kısmen"
"mazhar-ı kemâl","mükemmelliğin mazharı; görünme yeri"
